Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,LTC_open,LTC_close,LTC_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_LTC_change_1hr,perc_LTC_change_2hr,perc_LTC_change_3hr,perc_LTC_change_4hr,perc_LTC_change_5hr,perc_LTC_change_6hr,lag_time,met_threshold
9292,2017-12-31 19:00:00,13839.03,13927.77,35739807.64,228.77,229.44,7523565.95,0.6412299127901289,-0.11009013764494864,-0.5704017870209652,4.4459242694551415,4.1456298192825125,6.122406994685414,0.27972027972027375,-1.163091238046002,-1.578586135895679,4.376307888272224,4.566584632212201,5.820496264182273,,
9293,2017-12-31 20:00:00,13927.77,14126.4,69109258.03,229.44,233.06,6051499.32,1.4261435965700122,2.076518368700689,1.314483415476585,0.8476070609887266,5.93547313030234,5.63089605005772,1.5777545327754554,1.8618881118881079,0.39631257000086845,-0.025737817433082646,6.023109817123105,6.2163886610154115,,
9294,2017-12-31 21:00:00,14126.4,14001.81,40320878.69,233.06,230.64,5081527.2,-0.881965681277609,0.5315998182049175,1.1762385080457145,0.4209244415883869,-0.04183422367888865,5.001158612994011,-1.038359220801517,0.5230125523012502,0.8041958041957932,-0.6461617989144481,-1.0638297872340503,4.922209080156489,,
9339,2018-01-02 18:00:00,13897.71,14616.61,273197519.43,248.02,249.73,16489944.11,5.1609904692836395,6.681862504671149,6.274638967777209,5.6311879399309195,4.58244610823002,7.2747222099901725,0.7138248104532916,-0.7747933884297589,-0.7590208233985045,-2.043618106221075,-3.5940395305744404,-0.5218291905672412,0 days 00:00:00,0.0
9340,2018-01-02 19:00:00,14616.61,14843.99,266704475.19,249.73,252.4,15530183.22,1.555627467654943,6.7969037222818125,8.341434860799692,7.927876442711075,7.274415713934699,6.209359366235074,1.0691546870620334,1.790611388933698,0.2860775588048311,0.30201875695438696,-0.9963128579273524,-2.5633106856084056,,
9341,2018-01-02 20:00:00,14846.33,14859.02,148539012.05,252.39,251.89,8637166.64,0.10125309973936021,1.658455688425701,6.905038897726283,8.451133921898354,8.037156763092186,7.383034385072346,-0.20206022187005518,0.8649341288591665,1.5849330537183328,0.08343928798473439,0.09934827531394057,-1.1963599278261596,,
9342,2018-01-02 21:00:00,14859.02,14812.22,83829473.6,251.91,251.97,6747343.49,-0.31496020598936597,-0.2140260132215155,1.338272006983827,6.568330567000993,8.109556007100139,7.696882711606097,0.03175989519235083,-0.17036450079239573,0.8969687262243259,1.6171963219874137,0.11522568340749842,0.1311397234144065,,
9343,2018-01-02 22:00:00,14812.22,14845.68,76897199.73,251.97,251.3,6629427.24,0.225894565433142,-0.08977711854483097,0.0113850790791459,1.5671896561514587,6.809062634224674,8.353769618834077,-0.26590467119100986,-0.23422922704354085,-0.4358161648177474,0.6286789732911632,1.34699145023391,-0.1509853782581037,,
9344,2018-01-02 23:00:00,14845.26,14754.13,76665930.13,251.3,251.81,6993886.61,-0.6166777136513861,-0.39217618965961987,-0.7059011967141927,-0.6053628438176029,0.9408474331599366,6.150394948799461,0.20294468762434972,-0.06349962297098725,-0.03175989519233954,-0.2337559429477034,0.8328995314940185,1.5526697854492637,,
9697,2018-01-17 16:00:00,9509.74,10355.23,211128275.19,143.36,171.68,31960817.41,8.8861993619442,10.014671838463158,4.003049215299104,0.7167214250005222,2.812155294038217,4.275030234555696,19.762818276944554,18.88373381344783,7.94768611670021,3.2785899055525585,4.670162175344468,5.36393764575918,0 days 04:00:00,1.0
9698,2018-01-17 17:00:00,10352.48,10102.45,167955611.5,171.76,164.61,28672702.73,-2.441085325965709,6.228194327318014,7.329119827805106,1.464246042347543,-1.7418596824989265,0.3024228578463734,-4.118126747437088,14.830833623997226,13.987950972924326,3.5022635814889473,-0.9745533297238623,0.3597122302158294,,
9699,2018-01-17 18:00:00,10102.45,9815.92,92106665.2,164.61,156.59,13803149.37,-2.8362426936040332,-5.2080929153673985,3.2153049271619625,4.285005508579466,-1.4135262226489584,-4.528699008125249,-4.87212198529859,-8.789608574091334,9.236135333100808,8.4343189529811,-1.5404929577464719,-5.799193887986517,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,156.58,169.08,15843876.55,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,7.9762436937224654,2.7155093858210306,-1.514445479962718,17.9490756888734,17.083304480299162,6.312877263581503,,
9701,2018-01-17 20:00:00,10522.62,10951.73,195007836.43,169.06,180.44,25608360.27,4.106668238318132,11.57110082396759,8.40667362867422,5.760374226357117,15.15845192604946,16.351928640257352,6.718713035249577,15.230857653745447,9.61666970414919,5.102516309412856,25.873735612138127,24.94979572051797,,
9702,2018-01-17 21:00:00,10951.73,11391.71,220706282.32,180.4,194.33,35091238.08,4.017447471769296,8.289098949401694,16.05341119324525,12.761854797598584,10.009241706847648,19.784882241481196,7.697849700731553,14.933759167258101,24.101155884794693,18.054796184921933,13.193150046598326,35.56330659225673,,
9841,2018-01-23 16:00:00,10784.69,11364.83,166367895.89,176.76,185.53,12532353.02,5.379292311600977,8.634388436119337,9.992586398460752,11.0111198371487,11.631564161851983,9.96374480288958,4.961529757863776,7.715977705527166,8.662293545742058,9.586532782043703,10.480557375096762,9.50244938912825,0 days 00:00:00,1.0
9842,2018-01-23 17:00:00,11367.14,11200.88,87675329.24,185.55,182.19,7074757.19,-1.442608468406485,3.8590817167669975,7.067219548938285,8.405824032457238,9.409664021505122,10.021157763838486,-1.800247938338815,3.0719619823489515,5.776823037621916,6.706102846433167,7.613703484937971,8.491633418686352,,
9843,2018-01-23 18:00:00,11200.88,11242.58,63198632.76,182.19,182.81,4795314.28,0.37229217704323886,-1.0756870098364868,4.2457409531474655,7.465822431496692,8.809410434789335,9.816987641586476,0.34030407816016495,-1.4660701773298113,3.4227200724145797,6.136785880167205,7.069228066065358,7.979917306556403,,
9844,2018-01-23 19:00:00,11246.93,11037.4,75574851.0,182.81,179.58,5268605.03,-1.82502592821221,-1.459528179928716,-2.8810813712127703,2.34322915169559,5.504543308155384,6.823610482019587,-1.7668617690498274,-1.432570393545192,-3.2070285129089577,1.5953835709436648,4.261495587552255,5.177462808949281,,
9845,2018-01-23 20:00:00,11037.4,11161.48,65947189.45,179.58,181.37,4085676.04,1.1241777954953154,-0.7213646689638887,-0.35175807615115634,-1.789292052762781,3.49374900901184,6.6906019572644055,0.996770241675015,-0.7877030797002339,-0.4500795872440821,-2.2422249770926515,2.6080561212944184,5.300743149094284,,
9846,2018-01-23 21:00:00,11162.55,11016.54,57549048.28,181.35,180.43,3330157.5,-1.2985733074825085,-0.18899378476814072,-2.0105705274056227,-1.645763547149852,-3.0646300912552062,2.1498068094678695,-0.5182775541710303,0.4733266510747267,-1.3018981456156642,-0.9660244799385207,-2.7488815824933943,2.0762615976465355,,
10081,2018-02-02 13:00:00,8293.84,8844.49,316678385.96,121.35,136.32,34661703.27,6.620753006529003,8.666549536742963,7.372399149712108,4.924188051121014,5.18410956427839,3.259065022520993,12.586719524281461,20.95829636202306,15.290933694181325,13.486513486513477,12.689096470199217,8.994962820820342,0 days 03:00:00,1.0
10082,2018-02-02 14:00:00,8844.66,8683.41,203860090.4,136.32,129.79,24917514.19,-1.8212469006126972,4.678925846987675,6.68746337130227,5.416882658084482,3.0132595282469357,3.2684472289019064,-4.790199530516433,7.193591014205479,15.164152617568757,9.76826792963464,8.05028305028304,7.291063900140525,,
10083,2018-02-02 15:00:00,8683.41,9028.23,112968579.07,129.79,133.72,10524499.15,3.971020601353612,2.077451611116071,8.835747557647226,10.924044520838272,9.60300878574178,7.103937286239484,3.027968256414213,-1.9072769953051603,10.4393789230261,18.651286601597157,13.09201623815968,11.322011322011317,,
10084,2018-02-02 16:00:00,9028.23,9136.38,116272654.17,133.72,133.54,9129742.44,1.1979092247317542,5.216499048184979,3.3002468203367226,10.139501017446047,12.252813882598952,10.915953338569736,-0.1346096320670108,2.889282687418137,-2.039319248826292,10.290716881400721,18.49157054125997,12.939783491204329,,
10085,2018-02-02 17:00:00,9136.38,8726.8,96941662.68,133.54,127.68,7434676.22,-4.482957144952377,-3.3387496774007785,0.4996884864356217,-1.3306589752490026,5.201994387169554,7.22056834223889,-4.388198292646387,-4.516900987137296,-1.6257030587872603,-6.338028169014074,5.450941526263634,13.291925465838514,,
10086,2018-02-02 18:00:00,8726.91,8600.78,73072082.14,127.68,125.22,7406516.83,-1.4440573864417499,-5.862278057611424,-4.7345936025112225,-0.9515846885037007,-2.7555008824703195,3.6828172165375967,-1.9266917293233143,-6.230342968398976,-6.356565958719713,-3.5210725017335647,-8.142605633802813,3.4192269573835485,,
10160,2018-02-05 20:00:00,6671.66,7203.61,285277449.99,116.68,130.56,42547191.79,8.041131043709223,3.5976385822864887,1.7283744891416934,-1.5551950758533442,-2.5987687623127247,-2.460949770898101,11.838273085489128,5.383808216966665,4.023583778185003,-1.0159211523881753,-2.355844738613421,1.013539651837526,0 days 04:00:00,1.0
10161,2018-02-05 21:00:00,7203.61,7143.91,142790120.69,130.56,128.77,19699608.79,-0.8287511400533875,7.14573893845791,2.7390719714674017,0.8852994258051522,-2.371057518985543,-3.405982576621094,-1.371017156862739,10.30495117354807,3.9389781257567273,2.5974025974026014,-2.3730098559514747,-3.694562859920722,,
10162,2018-02-05 22:00:00,7143.91,6838.67,97472739.9,128.77,123.43,11461525.88,-4.2727301995685805,-5.066071039381638,2.5676905932835066,-1.6506913834139851,-3.4252572296864123,-6.542478827891286,-4.146928632445448,-5.461090686274506,5.730683570327233,-0.37129711841148905,-1.6572384670544165,-6.4215314632297185,,
10163,2018-02-05 23:00:00,6838.67,6937.08,111208947.76,123.43,125.04,12155595.25,1.4390224999890309,-2.895193248515168,-3.699950441514737,4.043662738639989,-0.23542270383766173,-2.03552495191507,1.3043830511220929,-2.8966374155471026,-4.227941176470585,7.1098166866541135,0.9282427960287397,-0.374472153613257,,
10164,2018-02-06 00:00:00,6936.43,7003.67,89174889.78,125.02,127.11,10003722.47,0.9599139695664479,2.4127498475580778,-1.9630706433871616,-2.775552813103425,5.042392391716795,0.7222314103071175,1.655470249520148,2.9814469739933505,-1.289120136677806,-2.6424632352941195,8.88298783621724,2.5990798288804577,,
10165,2018-02-06 01:00:00,7003.73,6476.68,159227829.56,127.11,116.44,16356066.1,-7.524483592173814,-6.636798191746378,-5.293280711015442,-9.339843307096528,-10.091190389263154,-2.8615051886247698,-8.394304146015264,-6.877799104286635,-5.663128898971084,-9.575211617612807,-10.81495098039216,-0.2569813260236399,,
10169,2018-02-06 05:00:00,6097.57,6480.93,222131485.84,107.91,116.72,32818636.6,6.287094695099861,2.117209953108454,1.345607736188954,0.06562003989698426,-7.463801121412056,-6.5755332214707005,8.134148601074672,1.231569817866437,1.0737790093522643,0.24046719340432937,-8.17402250019668,-6.653870761356371,0 days 04:00:00,1.0
10170,2018-02-06 06:00:00,6476.66,6263.57,112228409.47,116.72,111.03,14875373.62,-3.353839649556477,2.722395970853963,-1.3076375233197304,-2.053361439151327,-3.2904204005756124,-10.567316849594576,-4.874914324880053,2.8627015008337997,-3.7033824804856863,-3.853481122272257,-4.646169701133628,-12.650460231295726,,
10171,2018-02-06 07:00:00,6263.46,5999.32,128065505.27,111.03,106.49,11220822.52,-4.218840054473727,-7.431186573531893,-1.6112976152795295,-5.471310442192316,-6.18557345876702,-7.37044288122928,-4.08898495902009,-8.764564770390681,-1.343338891977027,-7.640936686903732,-7.784897817803957,-8.545173479903816,,
10172,2018-02-06 08:00:00,5999.32,6138.06,122796268.05,106.5,108.6,9751556.56,2.312595427481793,-2.003809329184464,-5.29044442695724,0.6640350172281859,-3.285244289819997,-4.0160253202562,1.9814067048549155,-2.188597676303708,-6.95681973954764,0.611450806003332,-5.810928013876845,-5.957741600277113,,
10173,2018-02-06 09:00:00,6135.82,6679.59,204469747.09,108.6,118.22,17636361.4,8.822494403769264,11.339118433422463,6.641899108655296,3.065300813309199,9.545113873231475,5.247409620329749,8.858195211786377,11.015118790496764,6.475727280915065,1.2851267991775188,9.523809523809526,2.532523850823939,,
10174,2018-02-06 10:00:00,6679.59,6465.74,132276295.92,118.22,114.28,10773726.7,-3.2015438073294975,5.338494573203901,7.774547782081971,3.227711991723571,-0.23437994238481988,6.037979063790988,-3.3327694129588887,5.230202578268884,7.3152408676871135,2.9271368098712056,-2.0904729266620956,5.873633500092647,,
10177,2018-02-06 13:00:00,6710.82,7157.85,173861465.88,121.04,129.96,20731453.0,6.66133199817609,10.078262086486605,10.704265869026603,7.160020300647199,16.614207094749805,19.311021915817136,7.3694646397885,13.195714659001833,13.720686034301721,9.930637793943504,19.668508287292834,22.03962813409711,0 days 00:00:00,1.0
10178,2018-02-06 14:00:00,7157.85,7189.91,169296029.14,129.96,131.01,21646953.04,0.447899858197636,7.139067952947631,10.5713024662784,11.200110118872706,7.639989879618356,17.136521962965485,0.8079409048938004,8.236946463978837,14.110269140318776,14.639481974098695,10.818812383691416,20.635359116022098,,
10179,2018-02-06 15:00:00,7186.58,7295.04,197091114.57,131.04,133.51,23906135.42,1.4621879828815676,1.9166369789811128,8.705642529526948,12.188062763455953,12.826064765981931,9.21388887641307,1.9082512785283567,2.7316097260695464,10.302379378717767,16.28777981012106,16.82709135456772,12.93351378785315,,
10180,2018-02-06 16:00:00,7295.04,7124.55,150417110.45,133.51,129.11,16547745.76,-2.3370673772864823,-0.909051712747443,-0.4652234958821459,6.165118420699713,9.56615214740154,10.189243613260052,-3.2956332858961703,-1.4502709716815336,-0.6540473991997493,6.6672174487772695,12.455361031269064,12.976898844942259,,
10181,2018-02-06 17:00:00,7124.55,7007.21,112356076.77,129.11,126.87,10763559.15,-1.6469812128485326,-3.9455575294994945,-2.5410610146719472,-2.1045425651557426,4.416598865712392,7.761618205892798,-1.7349546897994026,-4.973410231443328,-3.1600641172429484,-2.3776546629732254,4.816589557171182,10.50431147112621,,
10182,2018-02-06 18:00:00,7007.21,7182.98,86379106.81,126.87,130.68,11419551.23,2.508416331178879,0.8201219726158057,-1.536112207746639,-0.0963850729703194,0.3510830766221589,7.035801884121462,3.003074012768978,1.2160173495468927,-2.119691408883218,-0.2518891687657309,0.5540166204986141,7.964309319233312,,
11145,2018-03-18 21:00:00,7665.15,8243.97,198503832.21,146.18,156.27,23083385.18,7.549916832458163,10.13987975951903,10.481879110084249,9.811984255429666,11.421713256988534,11.300918600443898,6.909762605185758,10.469390640463736,11.010868793066704,9.948638570322954,12.287130847165354,12.489202418658238,0 days 00:00:00,1.0
11146,2018-03-18 22:00:00,8243.96,8166.29,104993499.16,156.27,153.3,10695817.15,-0.9422644672408972,6.5365121815987735,9.102070808283234,9.44084762048988,8.777264947018583,10.371826044176892,-1.9005567287387206,4.8778819183143085,8.36985720344974,8.901044256588762,7.859002321818065,10.153050226341902,,
11147,2018-03-18 23:00:00,8166.96,8215.4,69119861.16,153.3,153.94,6562111.33,0.6013746756483014,-0.3465563314762149,7.177195786177876,9.758183032732127,10.098997162894353,9.43142387127281,0.41748206131766885,-1.4910091508287018,5.315728261613198,8.822281917149716,9.355686580947635,8.309294308027864,,
11148,2018-03-19 00:00:00,8215.5,8310.7,134742099.09,153.94,154.63,12094484.56,1.160016554276129,1.768367275715175,0.809440111984898,8.420468999706475,11.031396125584513,11.376163756075933,0.4482265817851096,0.8675799086757887,-1.0494656683944548,5.787781350482321,9.310052311607512,9.845847836897056,,
11149,2018-03-19 01:00:00,8309.99,8258.51,90071618.72,154.63,153.13,6761410.18,-0.6279856089138159,0.5247462083404408,1.1292765747971265,0.17637133565504087,7.739604057271456,10.33413493653975,-0.970057556748367,-0.5261790307912189,-0.11089367253751853,-2.009342804121082,4.761578983375527,8.24968188887317,,
11150,2018-03-19 02:00:00,8258.77,8202.82,41982557.69,153.13,152.46,3564868.6,-0.674334716552992,-1.2980856004909456,-0.15312705406918625,0.4473267542543768,-0.4991527140443213,7.013078503636539,-0.43753673349440836,-1.403349932095963,-0.9614135377419708,-0.5479452054794542,-2.4380879247456337,4.303208592734502,,
11417,2018-03-30 05:00:00,6722.03,7134.32,117929836.22,112.67,124.66,18301251.81,6.1409942647157205,3.7539684040144343,4.129375018244447,3.3887497681320746,4.290268870882623,0.389777418801059,10.455431508063084,9.793905231636419,11.006233303650935,11.006233303650935,12.195121951219509,8.721437292865865,0 days 00:00:00,1.0
11418,2018-03-30 06:00:00,7134.19,7052.37,64561074.38,124.67,119.67,14327216.3,-1.1486728938427182,4.921781434341776,2.562174692671382,2.9332691128820425,2.2011512242626647,3.0923148214471046,-4.002887854965502,6.0340244550770885,5.3989783336269115,6.562778272484421,6.562778272484421,7.70407704077041,,
11419,2018-03-30 07:00:00,7052.37,7217.03,69394451.1,119.67,123.34,7439833.92,2.3348179406355576,1.1593256259881817,7.371514010905216,4.956814747701855,5.336573547012291,4.587362038582826,3.0667669424250037,-1.0588801540189259,9.285840864788236,8.631319358816274,9.830810329474629,9.830810329474629,,
11420,2018-03-30 08:00:00,7217.0,7104.97,50030361.54,123.34,121.48,5272438.49,-1.5527162835681645,0.7458485587114738,-0.41139169535427983,5.704339028944218,3.3271331943998153,3.700995416995076,-1.5080265931571262,1.5124926882259566,-2.5509385528637836,7.637781321991853,6.993130174387878,8.174532502226187,,
11421,2018-03-30 09:00:00,7104.97,7041.75,36418389.37,121.48,118.87,4296448.69,-0.8897996754384642,-2.428699894554959,-0.1505876747816676,-1.2975308088227009,4.763782163340298,2.4077286985961766,-2.1485018109976948,-3.624128425490513,-0.6685050555694804,-4.644633402855761,5.325181640971119,4.694380834948034,,
11422,2018-03-30 10:00:00,7042.31,6901.21,51195673.06,118.87,116.23,3542928.58,-1.9958107004650827,-2.867851658768443,-4.37603834264233,-2.143392930319876,-3.2674452505634695,2.6728953887124227,-2.2209136030958194,-4.321699045110306,-5.764553267390951,-2.8745717389487737,-6.762393710893624,2.986000354421411,,
11476,2018-04-01 16:00:00,6472.66,6826.92,141564138.4,110.37,115.45,9311693.41,5.473174861648847,4.375665064396577,3.823113878272935,1.4980315663023214,1.5664355223360995,1.322987690307495,4.602700009060431,4.498551774076755,3.7566280219286483,2.1500619359405477,2.6039815143974465,1.933604096768495,0 days 03:00:00,1.0
11477,2018-04-01 17:00:00,6826.92,6853.02,41097694.81,115.45,115.96,2788294.88,0.3823100314636815,5.87640938964816,4.7747037023446985,4.220040057607535,1.8860687227184691,1.9547341939380822,0.44174967518405445,5.0647820965842065,4.960173787110779,4.214972589197446,2.6013095027428754,3.0572342694632044,,
11478,2018-04-01 18:00:00,6854.99,6842.6,41434805.31,115.96,114.71,3794730.33,-0.1520497532474744,0.2296789767567262,5.715424570423914,4.615394023899511,4.061573743865523,1.7311512066320236,-1.077957916522939,-0.6409701169337454,3.9322279604965016,3.8287472845763846,3.091579041969981,1.495310564501856,,
11479,2018-04-01 19:00:00,6842.46,6919.3,54498802.93,114.71,115.61,3094606.01,1.1209189489375355,0.9671648411940976,1.3531724408664538,6.900408796383563,5.7880477990190675,5.228019642523119,0.7845872199459557,-0.301828216626418,0.13858813339107542,4.747666938479655,4.643374366401154,3.9004223959737607,,
11480,2018-04-01 20:00:00,6919.27,6909.5,26671975.32,115.61,115.34,2277163.5,-0.1416328241296111,0.9776985356443403,0.8241621941859145,1.2096230803935,6.749002728399146,5.638217199329733,-0.2335438110890027,0.549211053962174,-0.5346671265953694,-0.0952793417063659,4.503035245084714,4.398986241853729,,
11481,2018-04-01 21:00:00,6909.44,6845.83,21089524.02,115.33,115.94,2049590.15,-0.9214849120775754,-1.0618126111022828,0.047204279075198946,-0.10491724816213156,0.2769916741370904,5.765326774463668,0.5202011444425128,0.2854424357754505,1.0722692005928027,-0.017247326664363592,0.4244261585101731,5.046661230406807,,
11735,2018-04-12 11:00:00,6962.6,7757.92,471140709.81,115.3,123.01,43396723.4,11.422744377100503,12.820647060277796,12.930846247681826,13.186229596213666,13.855162646668179,11.355252468127501,6.686903729401568,7.573240052470495,7.1515679442508775,7.526223776223776,8.169187478016186,5.434130453415619,0 days 00:00:00,1.0
11736,2018-04-12 12:00:00,7757.92,7720.27,166614762.94,123.03,123.09,12312610.17,-0.4853104955967532,10.881998104156494,12.273116618894097,12.382780998075592,12.636924944413003,13.302611592565144,0.06503536297861824,6.756287944492634,7.64320069960648,7.221254355400703,7.596153846153844,8.239535701723536,,
11737,2018-04-12 13:00:00,7720.38,7704.54,86234323.18,123.1,121.64,19343871.97,-0.2037493507351488,-0.6880710293480741,10.656076752937114,12.044360872732984,12.15380181145391,12.407427941150726,-1.177999837517266,-1.1137305910088646,5.4986990459670455,6.3751639702667315,5.9581881533101075,6.328671328671325,,
11738,2018-04-12 14:00:00,7704.53,7667.91,58795256.77,121.64,121.55,7689348.56,-0.47543396490900314,-0.6782146220274754,-1.1602336708808574,10.129980179817878,11.511663925378798,11.62058454470553,-0.0739888194672833,-1.251117068811444,-1.1868953743598147,5.420641803989593,6.296458242238743,5.879790940766551,,
11739,2018-04-12 15:00:00,7667.91,7640.61,47830931.57,121.55,121.17,4224316.94,-0.35602921787032166,-0.8297704989525694,-1.0318291976835106,-1.512132117887274,9.737885272742929,11.114649820471092,-0.3126285479226618,-0.38638605721801944,-1.559834267609068,-1.495813348508254,5.0910667823070295,5.964145168342814,,
11740,2018-04-12 16:00:00,7640.5,7642.73,50331054.81,121.17,120.31,6022383.32,0.027746475739501047,-0.32838152769138257,-0.8022542552832537,-1.0043690181820177,-1.4848052055190117,9.768333668457174,-0.7097466369563419,-1.0201563142739571,-1.0933903321275882,-2.258510033308962,-2.1949435005284146,4.345186470078062,,
13495,2018-06-24 16:00:00,5786.86,6206.77,109069770.49,73.56,80.49,8170311.76,7.212172927707275,4.763038055018255,4.406884011041609,4.884659775487484,4.814343226922092,4.5717068042362685,9.361413043478263,5.146962769431742,3.510802469135789,3.750966744006183,2.7444472810824503,2.6527228669812506,0 days 04:00:00,1.0
13496,2018-06-24 17:00:00,6199.86,6196.38,51211904.83,80.49,80.75,4457064.37,-0.16739785750076652,7.032702047246277,4.587666973861442,4.232109124123816,4.70908510217635,4.638886262006724,0.32302149335321795,9.714673913043487,5.486610058785112,3.8451646090534912,4.086104666151072,3.0763339290273124,,
13497,2018-06-24 18:00:00,6196.38,6191.53,19410981.48,80.8,80.8,4697645.43,-0.07827150691210616,-0.24553833958726826,6.948925938465152,4.505804630876785,4.150525081626093,4.627127723392997,0.06191950464395933,0.3851410113057551,9.78260869565218,5.551926845199216,3.9094650205761217,4.150554266563546,,
13498,2018-06-24 19:00:00,6191.13,6191.0,18268164.52,80.92,80.98,4332543.66,-0.008560081272314685,-0.0868248880798161,-0.2540774025781596,6.939771023484951,4.496858849066095,4.141609712033563,0.2227722772277312,0.28482972136223406,0.6087712759349101,10.027173913043493,5.787067276290016,4.140946502057612,,
13499,2018-06-24 20:00:00,6191.26,6194.39,15920450.31,80.73,82.66,3119490.04,0.05475690518495118,0.04619213667705045,-0.03211552551650773,-0.1994596223156345,6.9983279325092855,4.5540780949873305,2.0745863176092767,2.3019801980198014,2.3653250773993766,2.6959870791402682,12.309782608695656,7.981711299804049,,
13500,2018-06-24 21:00:00,6194.39,6167.37,10818602.73,82.63,81.29,3912036.08,-0.43620114329256693,-0.3816830883540641,-0.390210497243813,-0.46817658051959726,-0.6347907204552536,6.53160000276375,-1.6573917251391124,0.3828105705112401,0.6064356435643677,0.6687306501548065,0.9939122872406652,10.448369565217408,,
13621,2018-06-29 22:00:00,5921.6,6250.72,101425010.66,74.48,79.91,9754716.38,5.557957308835448,5.901687116044717,6.237911518262326,6.187558290254472,5.977277697997856,6.098879555148944,7.362622598414603,7.840755735492581,9.092150170648459,8.691512513601744,8.293806748881948,8.691512513601744,0 days 03:00:00,1.0
13622,2018-06-29 23:00:00,6250.81,6203.8,32561465.73,79.91,79.04,3327140.65,-0.7506335270176887,4.76560389084031,5.106753546874313,5.440454136002862,5.390478876206371,5.181776720576045,-1.0887248154173323,6.193739083702806,6.666666666666683,7.904436860068268,7.508161044613725,7.1147852012467805,,
13623,2018-06-30 00:00:00,6203.81,6238.24,19720417.65,79.04,80.78,4975000.35,0.5551436216512395,-0.19965699951366359,5.347203458524713,5.690246985114474,6.025800091778982,5.975547397515327,2.2014170040485763,1.0887248154173503,8.531506113126419,9.014844804318498,10.279863481228672,9.87486398258978,,
13624,2018-06-30 01:00:00,6238.24,6413.38,90340092.29,80.78,82.58,6074223.34,2.8075226345892483,3.3782520390728252,2.602260219622697,8.304850040529582,8.657524591774843,9.002498427860026,2.228274325328048,4.478744939271245,3.341258916280818,10.949885798737057,11.443994601889344,12.737201365187712,,
13625,2018-06-30 02:00:00,6413.61,6399.44,29859703.55,82.58,82.05,4733928.4,-0.21735808575198273,2.584062171381669,3.153551049356836,2.379245910871057,8.06944069170493,8.421348676296672,-0.6418018890772598,1.5721713295370092,3.80819838056679,2.678012764359906,10.237807335751699,10.728744939271259,,
13626,2018-06-30 03:00:00,6399.47,6372.56,30490310.33,82.11,82.01,4328400.81,-0.42003675321589395,-0.6364818551216318,2.1531714073200234,2.720268222702218,1.9492154503801187,7.615509321804918,-0.04875076173064235,-0.6902397674981753,1.5226541223075067,3.7575910931174072,2.627956451007394,10.184065564960362,,
14051,2018-07-17 17:00:00,6775.8,7196.71,179834293.61,83.17,87.61,6177043.49,6.216506211340546,5.887693020723747,6.82001356640638,7.2360823651597554,7.138858866369515,7.403482956080248,4.784116732448272,5.13620544821793,5.21196109042873,6.6593620647674685,6.387370977534919,6.646378575776011,0 days 01:00:00,1.0
14052,2018-07-17 18:00:00,7196.71,7352.07,184744213.53,87.66,88.84,10882389.64,2.158764213091811,8.509470135827407,8.173558643723647,9.126005791697779,9.551056534780484,9.451734209891642,1.4039493208537883,6.25523262767612,6.612264490579629,6.689083703614757,8.156805454102754,7.88099574984822,,
14053,2018-07-17 19:00:00,7351.22,7312.52,41466958.39,88.84,88.82,4101045.38,-0.537943735573781,1.609207540667894,7.925750238727419,7.591645761452505,8.538969279659458,8.96173348889674,-0.022512381810007014,1.3811208766122518,6.231312044013867,6.588263530541216,6.665065449741801,8.132456781105422,,
14054,2018-07-17 20:00:00,7311.67,7326.73,28590251.51,89.49,89.61,4540664.69,0.19432425483963295,-0.3446648358897582,1.806658876069753,8.13547614865891,7.8007224253481455,8.749886822922774,0.8894393154694961,0.8667266996848222,2.282844424152494,7.176175098672408,7.536301452058083,7.613786477723074,,
14055,2018-07-17 21:00:00,7326.73,7365.27,31396590.07,89.61,90.08,5095591.78,0.5260191108448227,0.7213655484019189,0.17954127204992237,2.342181357870477,8.704289418803901,8.367774826934257,0.5244950340363785,1.4185994145462792,1.395767672219715,2.819312863828329,7.7383088147350785,8.100324012960519,,
14056,2018-07-17 22:00:00,7365.68,7325.13,38244344.36,89.94,89.29,2199736.65,-0.5449902040251114,-0.02183784580569305,0.17244397280280493,-0.36642741432004317,1.7844264948844688,8.111861690116314,-0.8769982238010569,-0.3571030018971021,0.5291600990767993,0.5065285907249019,1.9175893162881028,6.793445760076554,,
14651,2018-08-11 17:00:00,6123.71,6452.84,105492157.92,56.15,59.49,3553003.52,5.374682994459243,5.50821130288622,5.255740437769039,5.458723318019952,5.332884981407539,5.439423524702005,6.023881661022995,6.441223832528182,5.180339462517679,6.460272011453112,6.327077747989273,6.536532951289395,0 days 00:00:00,1.0
14652,2018-08-11 18:00:00,6453.9,6398.85,34631510.68,59.64,58.49,2411566.67,-0.8366858623489779,4.49302791934955,4.625439015297685,4.37508053821549,4.576365089404354,4.451579624363792,-1.6809547823163555,4.241668151844595,4.651994990159244,3.4123055162659113,4.670722977809591,4.539767649687219,,
