Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,XRP_open,XRP_close,XRP_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_XRP_change_1hr,perc_XRP_change_2hr,perc_XRP_change_3hr,perc_XRP_change_4hr,perc_XRP_change_5hr,perc_XRP_change_6hr,lag_time,met_threshold
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,1.0,1.01,18147823.54,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.0000000000000009,-9.82142857142858,-0.980392156862746,0.0,5.219293676424631,2.48604769152714,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,1.0,1.01,18147823.54,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.0000000000000009,-9.82142857142858,-0.980392156862746,0.0,5.219293676424631,2.48604769152714,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,1.0,1.01,18147823.54,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.0000000000000009,-9.82142857142858,-0.980392156862746,0.0,5.219293676424631,2.48604769152714,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,1.0,1.01,18147823.54,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.0000000000000009,-9.82142857142858,-0.980392156862746,0.0,5.219293676424631,2.48604769152714,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,1.01,1.03,11263798.38,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,1.980198019801982,3.0000000000000027,-8.035714285714292,0.980392156862746,1.980198019801982,7.302844046254823,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,1.01,1.03,11263798.38,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,1.980198019801982,3.0000000000000027,-8.035714285714292,0.980392156862746,1.980198019801982,7.302844046254823,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,1.01,1.03,11263798.38,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,1.980198019801982,3.0000000000000027,-8.035714285714292,0.980392156862746,1.980198019801982,7.302844046254823,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,1.01,1.03,11263798.38,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,1.980198019801982,3.0000000000000027,-8.035714285714292,0.980392156862746,1.980198019801982,7.302844046254823,,
9083,2017-12-23 02:00:00,13862.56,14045.92,93498191.92,1.03,1.03,8159013.9,1.3226994148267028,2.250603490197105,2.7877851177134,-5.304616679049182,0.7052851576083313,-1.2091155964025442,0.0,1.980198019801982,3.0000000000000027,-8.035714285714292,0.980392156862746,1.980198019801982,,
9084,2017-12-23 03:00:00,14045.92,14528.09,89247157.83,1.03,1.05,7108649.56,3.432811805848247,4.800917002343007,5.760674278359671,6.316296340204193,-2.053902380814331,4.162308075611852,1.9417475728155356,1.9417475728155356,3.960396039603964,5.000000000000004,-6.250000000000005,2.9411764705882377,,
9266,2017-12-30 17:00:00,12112.68,12788.79,131058747.43,1.96,2.07,35087415.65,5.5979647967975845,2.0737538680354533,1.5980768421061127,1.2744845717996374,0.020412664298489324,-4.575938325899143,5.612244897959178,-1.4285714285714404,2.985074626865675,7.812499999999996,5.076142131979688,3.499999999999992,0 days 01:00:00,1.0
9267,2017-12-30 18:00:00,12788.79,12691.52,96472950.81,2.07,2.03,26025656.23,-0.7605879836950988,4.794799365526562,1.2973931616086647,0.8253340779797409,0.5042030115973826,-0.7403305756684159,-1.932367149758456,3.5714285714285636,-3.3333333333333464,0.9950248756218916,5.72916666666666,3.0456852791878086,,
9268,2017-12-30 19:00:00,12689.61,13145.39,106859883.18,2.03,1.97,29449372.97,3.576167393661271,2.7883795104931623,8.542436810689273,4.919957506482977,4.431016799826498,4.098401548957257,-2.955665024630534,-4.830917874396129,0.5102040816326535,-6.190476190476195,-1.990049751243772,2.604166666666669,,
9269,2017-12-30 20:00:00,13145.39,12899.67,68758787.29,1.97,1.93,43671397.33,-1.8692484589654574,1.6400714807997752,0.867009310497703,6.513508983281907,2.9587428176458297,2.4789416276137834,-2.0304568527918803,-4.92610837438423,-6.763285024154585,-1.5306122448979604,-8.095238095238102,-3.980099502487555,,
9270,2017-12-30 21:00:00,12897.81,12883.92,43549275.46,1.93,1.88,44572474.01,-0.12209614664561186,-1.9890623252714401,1.5159728700738733,0.7438545788929147,6.383460093156292,2.833034160030719,-2.5906735751295358,-4.56852791878173,-7.389162561576351,-9.178743961352655,-4.081632653061228,-10.476190476190485,,
9271,2017-12-30 22:00:00,12883.92,12848.48,42346351.98,1.88,1.87,34739080.72,-0.27507156207117484,-0.39683185693897993,-2.2586625425339215,1.2367312977484108,0.46673688441204125,6.090829447692682,-0.5319148936170099,-3.1088082901554315,-5.076142131979688,-7.881773399014764,-9.661835748792258,-4.59183673469387,,
9289,2017-12-31 16:00:00,13334.62,14007.67,205811585.21,1.93,1.94,20109852.05,5.045103416520998,4.743086255062299,6.731203687829781,7.080080327241012,7.0992381003352705,8.42319790950691,0.5181347150259072,-2.020202020202022,-4.433497536945806,-3.0000000000000027,0.5181347150259072,3.1914893617021307,0 days 05:00:00,1.0
9290,2017-12-31 17:00:00,14007.67,13943.12,77138695.79,1.94,1.96,14058748.98,-0.4608189656095501,4.5610356575335045,4.260410248434202,6.239366059012902,6.586635008703146,6.605704499145595,1.0309278350515474,1.5544041450777215,-1.010101010101011,-3.4482758620689578,-2.0000000000000018,1.5544041450777215,,
9291,2017-12-31 18:00:00,13943.12,13839.03,43470083.04,1.96,1.94,6244246.42,-0.7465330571636775,-1.2039118568612726,3.780452961437316,3.482071820395174,5.446254071661243,5.790930543844783,-1.020408163265307,0.0,0.5181347150259072,-2.020202020202022,-4.433497536945806,-3.0000000000000027,,
9292,2017-12-31 19:00:00,13839.03,13927.77,35739807.64,1.94,1.96,8253081.73,0.6412299127901289,-0.11009013764494864,-0.5704017870209652,4.4459242694551415,4.1456298192825125,6.122406994685414,1.0309278350515474,0.0,1.0309278350515474,1.5544041450777215,-1.010101010101011,-3.4482758620689578,,
9293,2017-12-31 20:00:00,13927.77,14126.4,69109258.03,1.96,2.0,16321607.05,1.4261435965700122,2.076518368700689,1.314483415476585,0.8476070609887266,5.93547313030234,5.63089605005772,2.040816326530614,3.092783505154642,2.040816326530614,3.092783505154642,3.6269430051813503,1.010101010101011,,
9294,2017-12-31 21:00:00,14126.4,14001.81,40320878.69,2.0,2.03,14061440.21,-0.881965681277609,0.5315998182049175,1.1762385080457145,0.4209244415883869,-0.04183422367888865,5.001158612994011,1.4999999999999902,3.5714285714285636,4.639175257731951,3.5714285714285636,4.639175257731951,5.181347150259061,,
9339,2018-01-02 18:00:00,13897.71,14616.61,273197519.43,2.14,2.11,25464424.35,5.1609904692836395,6.681862504671149,6.274638967777209,5.6311879399309195,4.58244610823002,7.2747222099901725,-1.4018691588785164,0.476190476190466,0.476190476190466,-1.4018691588785164,-0.9389671361502356,2.427184466019409,0 days 05:00:00,1.0
9340,2018-01-02 19:00:00,14616.61,14843.99,266704475.19,2.11,2.09,32280431.42,1.555627467654943,6.7969037222818125,8.341434860799692,7.927876442711075,7.274415713934699,6.209359366235074,-0.9478672985782,-2.3364485981308536,-0.47619047619048716,-0.47619047619048716,-2.3364485981308536,-1.8779342723004713,,
9341,2018-01-02 20:00:00,14846.33,14859.02,148539012.05,2.09,2.13,15620441.1,0.10125309973936021,1.658455688425701,6.905038897726283,8.451133921898354,8.037156763092186,7.383034385072346,1.913875598086126,0.9478672985782,-0.46728971962617905,1.428571428571419,1.428571428571419,-0.46728971962617905,,
9342,2018-01-02 21:00:00,14859.02,14812.22,83829473.6,2.13,2.12,11973558.46,-0.31496020598936597,-0.2140260132215155,1.338272006983827,6.568330567000993,8.109556007100139,7.696882711606097,-0.4694835680751074,1.4354066985646052,0.47393364928911047,-0.9345794392523372,0.9523809523809532,0.9523809523809532,,
9343,2018-01-02 22:00:00,14812.22,14845.68,76897199.73,2.12,2.14,12063516.23,0.225894565433142,-0.08977711854483097,0.0113850790791459,1.5671896561514587,6.809062634224674,8.353769618834077,0.9433962264150951,0.4694835680751282,2.3923444976076684,1.4218009478673106,0.0,1.9047619047619064,,
9344,2018-01-02 23:00:00,14845.26,14754.13,76665930.13,2.14,2.19,30280130.41,-0.6166777136513861,-0.39217618965961987,-0.7059011967141927,-0.6053628438176029,0.9408474331599366,6.150394948799461,2.3364485981308327,3.3018867924528226,2.8169014084507067,4.7846889952153155,3.7914691943128,2.3364485981308327,,
9697,2018-01-17 16:00:00,9509.74,10355.23,211128275.19,0.9133,1.04,42565206.56,8.8861993619442,10.014671838463158,4.003049215299104,0.7167214250005222,2.812155294038217,4.275030234555696,13.872769079163477,15.235457063711918,2.970297029702973,0.0,1.960784313725492,5.1142106327067,0 days 04:00:00,1.0
9698,2018-01-17 17:00:00,10352.48,10102.45,167955611.5,1.04,1.02,42509930.63,-2.441085325965709,6.228194327318014,7.329119827805106,1.464246042347543,-1.7418596824989265,0.3024228578463734,-1.9230769230769247,11.682908135333408,13.019390581717458,0.990099009900991,-1.9230769230769247,0.0,,
9699,2018-01-17 18:00:00,10102.45,9815.92,92106665.2,1.02,0.9694,23081342.08,-2.8362426936040332,-5.2080929153673985,3.2153049271619625,4.285005508579466,-1.4135262226489584,-4.528699008125249,-4.960784313725488,-6.788461538461537,6.142559947443341,7.4127423822714755,-4.019801980198016,-6.788461538461537,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.9694,1.07,29118602.6,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,10.37755312564473,4.901960784313729,2.8846153846153872,17.15756049490858,18.559556786703613,5.940594059405946,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.9694,1.07,29118602.6,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,10.37755312564473,4.901960784313729,2.8846153846153872,17.15756049490858,18.559556786703613,5.940594059405946,0 days 04:00:00,1.0
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.9694,1.07,29118602.6,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,10.37755312564473,4.901960784313729,2.8846153846153872,17.15756049490858,18.559556786703613,5.940594059405946,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.9694,1.07,29118602.6,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,10.37755312564473,4.901960784313729,2.8846153846153872,17.15756049490858,18.559556786703613,5.940594059405946,0 days 04:00:00,1.0
9701,2018-01-17 20:00:00,10522.62,10951.73,195007836.43,1.07,1.18,55953158.74,4.106668238318132,11.57110082396759,8.40667362867422,5.760374226357117,15.15845192604946,16.351928640257352,10.280373831775687,21.72477821332782,15.686274509803914,13.461538461538453,29.201795685973934,30.747922437673125,,
9701,2018-01-17 20:00:00,10522.62,10951.73,195007836.43,1.07,1.18,55953158.74,4.106668238318132,11.57110082396759,8.40667362867422,5.760374226357117,15.15845192604946,16.351928640257352,10.280373831775687,21.72477821332782,15.686274509803914,13.461538461538453,29.201795685973934,30.747922437673125,,
9701,2018-01-17 20:00:00,10522.62,10951.73,195007836.43,1.07,1.18,55953158.74,4.106668238318132,11.57110082396759,8.40667362867422,5.760374226357117,15.15845192604946,16.351928640257352,10.280373831775687,21.72477821332782,15.686274509803914,13.461538461538453,29.201795685973934,30.747922437673125,,
9701,2018-01-17 20:00:00,10522.62,10951.73,195007836.43,1.07,1.18,55953158.74,4.106668238318132,11.57110082396759,8.40667362867422,5.760374226357117,15.15845192604946,16.351928640257352,10.280373831775687,21.72477821332782,15.686274509803914,13.461538461538453,29.201795685973934,30.747922437673125,,
9702,2018-01-17 21:00:00,10951.73,11391.71,220706282.32,1.18,1.34,110322459.56,4.017447471769296,8.289098949401694,16.05341119324525,12.761854797598584,10.009241706847648,19.784882241481196,13.559322033898319,25.233644859813086,38.22983288632144,31.37254901960785,28.84615384615385,46.720683236614484,,
9702,2018-01-17 21:00:00,10951.73,11391.71,220706282.32,1.18,1.34,110322459.56,4.017447471769296,8.289098949401694,16.05341119324525,12.761854797598584,10.009241706847648,19.784882241481196,13.559322033898319,25.233644859813086,38.22983288632144,31.37254901960785,28.84615384615385,46.720683236614484,,
9702,2018-01-17 21:00:00,10951.73,11391.71,220706282.32,1.18,1.34,110322459.56,4.017447471769296,8.289098949401694,16.05341119324525,12.761854797598584,10.009241706847648,19.784882241481196,13.559322033898319,25.233644859813086,38.22983288632144,31.37254901960785,28.84615384615385,46.720683236614484,,
9702,2018-01-17 21:00:00,10951.73,11391.71,220706282.32,1.18,1.34,110322459.56,4.017447471769296,8.289098949401694,16.05341119324525,12.761854797598584,10.009241706847648,19.784882241481196,13.559322033898319,25.233644859813086,38.22983288632144,31.37254901960785,28.84615384615385,46.720683236614484,,
9703,2018-01-17 22:00:00,11392.1,11074.59,222596122.27,1.34,1.22,76419148.87,-2.7837787303223047,1.1218318932260072,5.274570045590575,12.822741016634204,9.622814267826115,6.946827834823568,-8.955223880597023,3.3898305084745797,14.018691588785037,25.851041881576226,19.607843137254896,17.307692307692303,,
9704,2018-01-17 23:00:00,11074.46,11162.7,151829099.3,1.22,1.31,52669692.98,0.7956050743187837,-2.0103215408397723,1.9263623190126236,6.112139866840575,13.720364469148084,10.494978940751995,7.377049180327876,-2.2388059701492558,11.016949152542384,22.42990654205607,35.13513513513514,28.431372549019613,,
9705,2018-01-18 00:00:00,11162.7,11277.77,113417123.82,1.31,1.3,31293634.89,1.030843792272476,1.83465031211088,-1.0002010233757592,2.977063897667317,7.205990273505389,14.892643786827934,-0.7633587786259549,6.557377049180333,-2.985074626865674,10.169491525423737,21.495327102803735,34.103569218073034,,
9841,2018-01-23 16:00:00,10784.69,11364.83,166367895.89,1.35,1.43,48104552.83,5.379292311600977,8.634388436119337,9.992586398460752,11.0111198371487,11.631564161851983,9.96374480288958,5.925925925925914,10.852713178294564,13.492063492063485,16.260162601626014,17.213114754098356,14.399999999999997,0 days 00:00:00,1.0
9842,2018-01-23 17:00:00,11367.14,11200.88,87675329.24,1.43,1.37,31657433.75,-1.442608468406485,3.8590817167669975,7.067219548938285,8.405824032457238,9.409664021505122,10.021157763838486,-4.195804195804184,1.4814814814814827,6.201550387596905,8.730158730158738,11.382113821138223,12.295081967213125,,
9843,2018-01-23 18:00:00,11200.88,11242.58,63198632.76,1.37,1.37,19808517.35,0.37229217704323886,-1.0756870098364868,4.2457409531474655,7.465822431496692,8.809410434789335,9.816987641586476,0.0,-4.195804195804184,1.4814814814814827,6.201550387596905,8.730158730158738,11.382113821138223,,
9844,2018-01-23 19:00:00,11246.93,11037.4,75574851.0,1.37,1.34,18244260.1,-1.82502592821221,-1.459528179928716,-2.8810813712127703,2.34322915169559,5.504543308155384,6.823610482019587,-2.189781021897812,-2.189781021897812,-6.293706293706284,-0.7407407407407414,3.8759689922480653,6.349206349206354,,
9845,2018-01-23 20:00:00,11037.4,11161.48,65947189.45,1.34,1.38,17061579.38,1.1241777954953154,-0.7213646689638887,-0.35175807615115634,-1.789292052762781,3.49374900901184,6.6906019572644055,2.9850746268656576,0.7299270072992544,0.7299270072992544,-3.4965034965034993,2.2222222222222077,6.9767441860465,,
9846,2018-01-23 21:00:00,11162.55,11016.54,57549048.28,1.38,1.37,10602362.2,-1.2985733074825085,-0.18899378476814072,-2.0105705274056227,-1.645763547149852,-3.0646300912552062,2.1498068094678695,-0.7246376811594049,2.2388059701492558,0.0,0.0,-4.195804195804184,1.4814814814814827,,
10081,2018-02-02 13:00:00,8293.84,8844.49,316678385.96,0.7365,0.9163,72513856.83,6.620753006529003,8.666549536742963,7.372399149712108,4.924188051121014,5.18410956427839,3.259065022520993,24.4296577946768,25.46898534848693,21.139608672659975,17.958290422245103,18.034265103697024,13.473684210526315,0 days 03:00:00,1.0
10082,2018-02-02 14:00:00,8844.66,8683.41,203860090.4,0.9165,0.8625,67900482.02,-1.8212469006126972,4.678925846987675,6.68746337130227,5.416882658084482,3.0132595282469357,3.2684472289019064,-5.871439484884858,17.12384573601303,18.10214980145147,14.026969857218416,11.032440782698249,11.10395465670489,,
10083,2018-02-02 15:00:00,8683.41,9028.23,112968579.07,0.863,0.9385,29235778.97,3.971020601353612,2.077451611116071,8.835747557647226,10.924044520838272,9.60300878574178,7.103937286239484,8.811594202898545,2.4227872967368764,27.444323737099392,28.508831986854727,24.074563722897942,20.816168898043248,,
10084,2018-02-02 16:00:00,9028.23,9136.38,116272654.17,0.9385,0.9402,25630395.62,1.1979092247317542,5.216499048184979,3.3002468203367226,10.139501017446047,12.252813882598952,10.915953338569736,0.18114011720831485,9.008695652173913,2.6083160536942085,27.675176534492117,28.74161303573875,24.299312533051307,,
10085,2018-02-02 17:00:00,9136.38,8726.8,96941662.68,0.9402,0.8723,21850762.3,-4.482957144952377,-3.3387496774007785,0.4996884864356217,-1.3306589752490026,5.201994387169554,7.22056834223889,-7.221867687726023,-7.053809270111884,1.1362318840579615,-4.801920768307327,18.454644215100473,19.444064083253462,,
10086,2018-02-02 18:00:00,8726.91,8600.78,73072082.14,0.8723,0.857,11043717.68,-1.4440573864417499,-5.862278057611424,-4.7345936025112225,-0.9515846885037007,-2.7555008824703195,3.6828172165375967,-1.7539837211968339,-8.849181025313769,-8.684070324986683,-0.6376811594202969,-6.47167958092328,16.376969038565985,,
10160,2018-02-05 20:00:00,6671.66,7203.61,285277449.99,0.6437,0.7186,45255864.57,8.041131043709223,3.5976385822864887,1.7283744891416934,-1.5551950758533442,-2.5987687623127247,-2.460949770898101,11.583850931677018,7.205728778159035,5.351121536431604,2.160932613022461,0.0,1.0120888389091909,0 days 04:00:00,1.0
10161,2018-02-05 21:00:00,7203.61,7143.91,142790120.69,0.7186,0.7038,20262337.97,-0.8287511400533875,7.14573893845791,2.7390719714674017,0.8852994258051522,-2.371057518985543,-3.405982576621094,-2.0595602560534423,9.285714285714281,4.997762196031624,3.181351707960701,0.05686664771111117,-2.0595602560534423,,
10162,2018-02-05 22:00:00,7143.91,6838.67,97472739.9,0.7038,0.6718,11490943.08,-4.2727301995685805,-5.066071039381638,2.5676905932835066,-1.6506913834139851,-3.4252572296864123,-6.542478827891286,-4.546746234725778,-6.512663512385203,4.316770186335394,0.223780396837229,-1.5100425157601651,-4.492465169178287,,
10163,2018-02-05 23:00:00,6838.67,6937.08,111208947.76,0.6718,0.6805,9019373.44,1.4390224999890309,-2.895193248515168,-3.699950441514737,4.043662738639989,-0.23542270383766173,-2.03552495191507,1.2950282822268595,-3.310599602159703,-5.30197606457,5.667701863354034,1.5217066984932102,-0.23456971118604983,,
10164,2018-02-06 00:00:00,6936.43,7003.67,89174889.78,0.6805,0.688,8574822.68,0.9599139695664479,2.4127498475580778,-1.9630706433871616,-2.775552813103425,5.042392391716795,0.7222314103071175,1.1021307861866203,2.411431973801726,-2.244955953395856,-4.258279988867251,6.832298136645952,2.640608682679388,,
10165,2018-02-06 01:00:00,7003.73,6476.68,159227829.56,0.688,0.6417,12548297.28,-7.524483592173814,-6.636798191746378,-5.293280711015442,-9.339843307096528,-10.091190389263154,-2.8615051886247698,-6.729651162790683,-5.701689933872145,-4.480500148853812,-8.823529411764696,-10.701363762872248,-0.35714285714285227,,
10169,2018-02-06 05:00:00,6097.57,6480.93,222131485.84,0.5955,0.6391,26124446.6,6.287094695099861,2.117209953108454,1.345607736188954,0.06562003989698426,-7.463801121412056,-6.5755332214707005,7.393715341959342,1.444444444444444,0.25098039215686996,-0.40517375720742504,-7.107558139534877,-6.0837619397501825,0 days 04:00:00,1.0
10170,2018-02-06 06:00:00,6476.66,6263.57,112228409.47,0.6372,0.6144,13823495.63,-3.353839649556477,2.722395970853963,-1.3076375233197304,-2.053361439151327,-3.2904204005756124,-10.567316849594576,-3.864809888906283,3.243152411359433,-2.476190476190485,-3.623529411764707,-4.2543244506779025,-10.697674418604652,,
10171,2018-02-06 07:00:00,6263.46,5999.32,128065505.27,0.6142,0.575,14322783.83,-4.218840054473727,-7.431186573531893,-1.6112976152795295,-5.471310442192316,-6.18557345876702,-7.37044288122928,-6.412760416666666,-10.029729306837748,-3.377583599395061,-8.730158730158738,-9.803921568627452,-10.394265232974924,,
10172,2018-02-06 08:00:00,5999.32,6138.06,122796268.05,0.575,0.5947,11043067.73,2.312595427481793,-2.003809329184464,-5.29044442695724,0.6640350172281859,-3.285244289819997,-4.0160253202562,3.426086956521748,-3.2063802083333237,-6.9472695978720065,-0.06721559401780473,-5.603174603174603,-6.713725490196071,,
10173,2018-02-06 09:00:00,6135.82,6679.59,204469747.09,0.5947,0.6529,24349463.8,8.822494403769264,11.339118433422463,6.641899108655296,3.065300813309199,9.545113873231475,5.247409620329749,9.786446948041034,13.547826086956539,6.266276041666682,2.1592864966358998,9.712653335573867,3.63492063492064,,
10173,2018-02-06 09:00:00,6135.82,6679.59,204469747.09,0.5947,0.6529,24349463.8,8.822494403769264,11.339118433422463,6.641899108655296,3.065300813309199,9.545113873231475,5.247409620329749,9.786446948041034,13.547826086956539,6.266276041666682,2.1592864966358998,9.712653335573867,3.63492063492064,0 days 04:00:00,1.0
10173,2018-02-06 09:00:00,6135.82,6679.59,204469747.09,0.5947,0.6529,24349463.8,8.822494403769264,11.339118433422463,6.641899108655296,3.065300813309199,9.545113873231475,5.247409620329749,9.786446948041034,13.547826086956539,6.266276041666682,2.1592864966358998,9.712653335573867,3.63492063492064,,
10173,2018-02-06 09:00:00,6135.82,6679.59,204469747.09,0.5947,0.6529,24349463.8,8.822494403769264,11.339118433422463,6.641899108655296,3.065300813309199,9.545113873231475,5.247409620329749,9.786446948041034,13.547826086956539,6.266276041666682,2.1592864966358998,9.712653335573867,3.63492063492064,0 days 04:00:00,1.0
10174,2018-02-06 10:00:00,6679.59,6465.74,132276295.92,0.6529,0.6308,14812022.49,-3.2015438073294975,5.338494573203901,7.774547782081971,3.227711991723571,-0.23437994238481988,6.037979063790988,-3.3848981467299746,6.070287539936105,9.70434782608697,2.669270833333347,-1.2987012987012947,5.998991766089745,,
10174,2018-02-06 10:00:00,6679.59,6465.74,132276295.92,0.6529,0.6308,14812022.49,-3.2015438073294975,5.338494573203901,7.774547782081971,3.227711991723571,-0.23437994238481988,6.037979063790988,-3.3848981467299746,6.070287539936105,9.70434782608697,2.669270833333347,-1.2987012987012947,5.998991766089745,,
10174,2018-02-06 10:00:00,6679.59,6465.74,132276295.92,0.6529,0.6308,14812022.49,-3.2015438073294975,5.338494573203901,7.774547782081971,3.227711991723571,-0.23437994238481988,6.037979063790988,-3.3848981467299746,6.070287539936105,9.70434782608697,2.669270833333347,-1.2987012987012947,5.998991766089745,,
10174,2018-02-06 10:00:00,6679.59,6465.74,132276295.92,0.6529,0.6308,14812022.49,-3.2015438073294975,5.338494573203901,7.774547782081971,3.227711991723571,-0.23437994238481988,6.037979063790988,-3.3848981467299746,6.070287539936105,9.70434782608697,2.669270833333347,-1.2987012987012947,5.998991766089745,,
10175,2018-02-06 11:00:00,6468.79,6502.51,95032808.28,0.6314,0.6368,10114710.1,0.568689740076162,-2.651060918409662,5.937543784192396,8.387450577732151,3.8147573987358725,0.3329769030062032,0.951173113506659,-2.4659212743145966,7.079199596435181,10.747826086956536,3.6458333333333472,-0.35988108277264413,,
10176,2018-02-06 12:00:00,6502.51,6710.82,99304180.35,0.6368,0.6576,11643240.77,3.2035321744987626,3.790440073371338,0.46754366660228497,9.331287084192713,11.859677430108746,7.140496553882211,3.266331658291446,4.24857324032973,0.7198652167253677,10.57676139229863,14.36521739130435,7.031250000000003,,
10177,2018-02-06 13:00:00,6710.82,7157.85,173861465.88,0.6574,0.7134,21904851.21,6.66133199817609,10.078262086486605,10.704265869026603,7.160020300647199,16.614207094749805,19.311021915817136,8.485401459854026,12.02889447236181,13.094483195941661,9.266350130188389,19.95964351774004,24.06956521739132,,
10177,2018-02-06 13:00:00,6710.82,7157.85,173861465.88,0.6574,0.7134,21904851.21,6.66133199817609,10.078262086486605,10.704265869026603,7.160020300647199,16.614207094749805,19.311021915817136,8.485401459854026,12.02889447236181,13.094483195941661,9.266350130188389,19.95964351774004,24.06956521739132,0 days 00:00:00,1.0
10177,2018-02-06 13:00:00,6710.82,7157.85,173861465.88,0.6574,0.7134,21904851.21,6.66133199817609,10.078262086486605,10.704265869026603,7.160020300647199,16.614207094749805,19.311021915817136,8.485401459854026,12.02889447236181,13.094483195941661,9.266350130188389,19.95964351774004,24.06956521739132,,
10177,2018-02-06 13:00:00,6710.82,7157.85,173861465.88,0.6574,0.7134,21904851.21,6.66133199817609,10.078262086486605,10.704265869026603,7.160020300647199,16.614207094749805,19.311021915817136,8.485401459854026,12.02889447236181,13.094483195941661,9.266350130188389,19.95964351774004,24.06956521739132,0 days 00:00:00,1.0
10178,2018-02-06 14:00:00,7157.85,7189.91,169296029.14,0.7134,0.7101,21941998.51,0.447899858197636,7.139067952947631,10.5713024662784,11.200110118872706,7.639989879618356,17.136521962965485,-0.46257359125316516,7.983576642335766,11.510678391959786,12.571337983512986,8.76091285035992,19.404741886665537,,
10178,2018-02-06 14:00:00,7157.85,7189.91,169296029.14,0.7134,0.7101,21941998.51,0.447899858197636,7.139067952947631,10.5713024662784,11.200110118872706,7.639989879618356,17.136521962965485,-0.46257359125316516,7.983576642335766,11.510678391959786,12.571337983512986,8.76091285035992,19.404741886665537,,
10178,2018-02-06 14:00:00,7157.85,7189.91,169296029.14,0.7134,0.7101,21941998.51,0.447899858197636,7.139067952947631,10.5713024662784,11.200110118872706,7.639989879618356,17.136521962965485,-0.46257359125316516,7.983576642335766,11.510678391959786,12.571337983512986,8.76091285035992,19.404741886665537,,
10178,2018-02-06 14:00:00,7157.85,7189.91,169296029.14,0.7134,0.7101,21941998.51,0.447899858197636,7.139067952947631,10.5713024662784,11.200110118872706,7.639989879618356,17.136521962965485,-0.46257359125316516,7.983576642335766,11.510678391959786,12.571337983512986,8.76091285035992,19.404741886665537,,
10179,2018-02-06 15:00:00,7186.58,7295.04,197091114.57,0.7102,0.724,18766873.56,1.4621879828815676,1.9166369789811128,8.705642529526948,12.188062763455953,12.826064765981931,9.21388887641307,1.957470778763558,1.4858424446313347,10.097323600973239,13.693467336683407,14.774889029803415,10.889875938122215,,
10180,2018-02-06 16:00:00,7295.04,7124.55,150417110.45,0.724,0.7028,12075384.66,-2.3370673772864823,-0.909051712747443,-0.4652234958821459,6.165118420699713,9.56615214740154,10.189243613260052,-2.9281767955801103,-1.028024221940568,-1.4858424446313503,6.873479318734796,10.364321608040191,11.41407736207989,,
10181,2018-02-06 17:00:00,7124.55,7007.21,112356076.77,0.7019,0.6933,9511014.28,-1.6469812128485326,-3.9455575294994945,-2.5410610146719472,-2.1045425651557426,4.416598865712392,7.761618205892798,-1.3517359134888949,-4.2403314917127,-2.3658639628221274,-2.817493692178302,5.428832116788331,8.87248743718593,,
10182,2018-02-06 18:00:00,7007.21,7182.98,86379106.81,0.6933,0.7107,7872003.51,2.508416331178879,0.8201219726158057,-1.536112207746639,-0.0963850729703194,0.3510830766221589,7.035801884121462,2.509736045002159,1.1240751280591943,-1.8370165745856326,0.08449514152936839,-0.37846930193440365,8.074817518248182,,
