Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,BNB_open,BNB_close,BNB_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_BNB_change_1hr,perc_BNB_change_2hr,perc_BNB_change_3hr,perc_BNB_change_4hr,perc_BNB_change_5hr,perc_BNB_change_6hr,lag_time,met_threshold
8782,2017-12-10 13:00:00,13952.22,14864.81,141625352.28,2.389,2.49,179199.89,6.56297224524206,7.37187983730406,7.260158817778066,8.104013899161266,9.961378022682,8.67026541763105,4.1405269761606105,2.9350971475816525,1.7572537801389516,3.020273065784046,4.490138480906429,2.55354200988469,0 days 04:00:00,1.0
8783,2017-12-10 14:00:00,14868.97,15216.22,213100525.66,2.505,2.5,301895.51,2.3640396345462866,9.082163144870142,9.910193633015343,9.795831484307632,10.659635634272865,12.560908581831473,0.40160642570280264,4.558762024257632,3.3484911120297625,2.165917449938698,3.4340091021928085,4.909777591271506,,
8784,2017-12-10 15:00:00,15216.28,15446.69,171528280.19,2.5,2.493,364879.52,1.5146337263788323,3.91447990253492,10.734358377325925,11.574930494509273,11.458836178127024,12.335723797077492,-0.2800000000000047,0.12048192771083009,4.265997490589706,3.059115336916075,1.8798528810788646,3.1443938767066646,,
8785,2017-12-10 16:00:00,15437.56,15206.25,117708463.44,2.496,2.488,108480.5,-1.556579435464818,-0.06552218619341299,2.2969684779018404,9.010690126830557,9.838178071297577,9.723890855169879,-0.20056157240272338,-0.48000000000000037,-0.08032128514057123,4.056879966541195,2.8524183546920194,1.6755210461789916,,
8786,2017-12-10 17:00:00,15205.98,15418.34,64495657.98,2.488,2.561,86067.07,1.3947554459515012,-0.18353446596002357,1.3283193854978492,3.7237610167906663,10.531122664043842,11.370152041680907,2.9340836012861717,2.7276373846770983,2.4399999999999977,2.8514056224899487,7.109995817649516,5.870194295163286,,
8787,2017-12-10 18:00:00,15414.98,15249.44,80479729.26,2.56,2.556,79884.28,-1.095448666977117,0.28402794903411765,-1.276972607076338,0.21831966151909715,2.5875204593937027,9.320310954225732,-0.19523623584536876,2.7331189710610957,2.527075812274375,2.240000000000002,2.6506024096385477,6.900878293601005,,
9011,2017-12-20 02:00:00,16297.59,17214.5,277415585.66,5.101,5.276,1783433.87,5.627277970719258,1.784457833462423,-1.76446754966132,0.41819281669690495,1.4425711709694293,-2.1490878540839473,3.7561455260570273,-0.39645082121955655,-8.735512887043763,-3.5289815322728195,-3.174894476050653,-7.810588852000701,0 days 00:00:00,0.0
9012,2017-12-20 03:00:00,17213.42,16804.95,133925780.78,5.283,5.485,1318385.27,-2.37909901536495,3.114300440561078,-0.6370952006480337,-4.101588134925843,-1.970855419852408,-0.9708480409199925,3.9613343442001616,7.866273352999023,3.549178780441771,-5.120221414980096,0.2925580544889379,0.660671682877601,,
9013,2017-12-20 04:00:00,16804.95,16897.58,111903965.67,5.485,5.443,679963.27,0.551206638520204,-1.8410061285544062,3.6826733098531186,-0.08940027316749533,-3.5729897224901075,-1.4305122672420656,-0.7657247037374786,3.1652767247915055,7.040314650934114,2.756277138002641,-5.846739318457016,-0.47540683854453625,,
9014,2017-12-20 05:00:00,16897.67,16477.71,102516629.76,5.439,5.331,591817.78,-2.4847936805152133,-1.9472833897155397,-4.280054605129402,1.1063727956606544,-2.5719725413446795,-5.969001980175428,-2.0576887745728314,-2.807657247037373,1.0424564063684725,4.837758112094404,0.6418727581650122,-7.784120394395422,,
9015,2017-12-20 06:00:00,16477.67,16333.09,172351477.68,5.355,5.197,643708.27,-0.8776705015442011,-3.3406558809012976,-2.8078631593667374,-5.120160329954397,0.2189919864518298,-3.427069598585682,-2.5135996998686987,-4.519566415579636,-5.250683682771198,-1.4973464746019662,2.2025565388397266,-1.8878610534264613,,
9016,2017-12-20 07:00:00,16327.93,16432.62,124275410.7,5.204,5.188,491604.23,0.6093764254038816,-0.273642393269454,-2.7516366248894975,-2.2155971901136375,-4.541984954544141,0.8297028973946725,-0.17317683278815357,-2.6824235603076474,-4.684916406393532,-5.414767547857805,-1.667930250189539,2.025565388397242,,
9072,2017-12-22 15:00:00,12087.83,12966.9,418129086.7,3.699,4.079,717551.89,7.353262597361312,7.706287746705954,-4.399415495273394,-5.622791030784375,-7.375646900413953,-5.38086193321663,9.151725983409143,5.9205401194494875,-6.744398719707361,-7.7983725135624,-10.567857925893449,-10.312225153913815,0 days 04:00:00,1.0
9073,2017-12-22 16:00:00,12966.91,12751.12,288537858.43,4.075,4.063,515073.05,-1.6640831655985535,5.566815026757815,5.913965544021883,-5.990288728230369,-7.193306277402861,-8.916993167588725,-0.392253003187056,8.723575060208713,5.505063619838997,-7.110196616369454,-8.160036166365295,-10.918658188993646,,
9074,2017-12-22 17:00:00,12751.12,12906.38,181332709.91,4.063,4.015,587195.23,1.2176185307643437,-0.4667268198258677,6.852216128861335,7.203593615153254,-4.845609063067246,-6.06327477684681,-1.1813930593157778,-1.569012012748224,7.439122290607428,4.258634121007523,-8.207590306355739,-9.245027124773975,,
9075,2017-12-22 18:00:00,12906.38,13388.02,187538028.74,4.015,4.176,226570.58,3.73179776203708,4.9948553538826355,3.2476536411941237,10.839724739045206,11.20421492250687,-1.2946396316027753,4.009962640099639,2.781196160472568,2.378033831821535,11.747390955311749,8.439366398338098,-4.526748971193404,,
9076,2017-12-22 19:00:00,13388.4,13221.81,196279425.68,4.179,4.113,300016.25,-1.2414830572407343,2.4439850678501664,3.6913620136897674,1.9658515142401027,9.463668335717694,9.823633435306375,-1.5086206896551657,2.4408468244084873,1.2306177701206182,0.8335376317725104,10.06154669521007,6.803427681121798,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,4.119,4.489,312606.38,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,9.141745684415255,7.495210727969341,11.805728518057292,10.484863401427521,10.051483206668305,20.123093390420117,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,4.119,4.489,312606.38,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,9.141745684415255,7.495210727969341,11.805728518057292,10.484863401427521,10.051483206668305,20.123093390420117,0 days 02:00:00,1.0
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,4.119,4.489,312606.38,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,9.141745684415255,7.495210727969341,11.805728518057292,10.484863401427521,10.051483206668305,20.123093390420117,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,4.119,4.489,312606.38,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,9.141745684415255,7.495210727969341,11.805728518057292,10.484863401427521,10.051483206668305,20.123093390420117,0 days 02:00:00,1.0
9078,2017-12-22 21:00:00,14217.83,13947.55,190516727.56,4.489,4.523,324100.17,-1.9009933302058097,5.488961042398883,4.179333463798223,8.067095498505392,9.382940478953993,7.562717380407034,0.7574069948763602,9.968392900559184,8.309386973180064,12.652552926525532,11.321683485109526,10.885020838440793,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,4.529,4.792,288017.16,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,5.947380057483974,6.7498329249276,16.50863116946266,14.75095785440612,19.35242839352429,17.942407088358358,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,4.529,4.792,288017.16,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,5.947380057483974,6.7498329249276,16.50863116946266,14.75095785440612,19.35242839352429,17.942407088358358,0 days 00:00:00,1.0
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,4.529,4.792,288017.16,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,5.947380057483974,6.7498329249276,16.50863116946266,14.75095785440612,19.35242839352429,17.942407088358358,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,4.529,4.792,288017.16,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,5.947380057483974,6.7498329249276,16.50863116946266,14.75095785440612,19.35242839352429,17.942407088358358,0 days 00:00:00,1.0
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,4.804,4.395,493581.21,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-8.284641068447417,-2.8299801017024127,-2.0940075740699555,6.85630926331143,5.244252873563204,9.464508094645078,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,4.804,4.395,493581.21,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-8.284641068447417,-2.8299801017024127,-2.0940075740699555,6.85630926331143,5.244252873563204,9.464508094645078,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,4.804,4.395,493581.21,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-8.284641068447417,-2.8299801017024127,-2.0940075740699555,6.85630926331143,5.244252873563204,9.464508094645078,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,4.804,4.395,493581.21,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-8.284641068447417,-2.8299801017024127,-2.0940075740699555,6.85630926331143,5.244252873563204,9.464508094645078,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,4.397,4.477,554497.7,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.8657565415244766,-6.573455759599323,-1.0170240990492898,-0.26732011583870724,8.849987843423287,7.207854406130272,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,4.397,4.477,554497.7,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.8657565415244766,-6.573455759599323,-1.0170240990492898,-0.26732011583870724,8.849987843423287,7.207854406130272,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,4.397,4.477,554497.7,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.8657565415244766,-6.573455759599323,-1.0170240990492898,-0.26732011583870724,8.849987843423287,7.207854406130272,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,4.397,4.477,554497.7,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,1.8657565415244766,-6.573455759599323,-1.0170240990492898,-0.26732011583870724,8.849987843423287,7.207854406130272,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,4.475,4.437,443638.49,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.893455438909985,0.9556313993174222,-7.408180300500826,-1.9013928808312937,-1.158387168634431,7.8774617067833645,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,4.475,4.437,443638.49,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.893455438909985,0.9556313993174222,-7.408180300500826,-1.9013928808312937,-1.158387168634431,7.8774617067833645,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,4.475,4.437,443638.49,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.893455438909985,0.9556313993174222,-7.408180300500826,-1.9013928808312937,-1.158387168634431,7.8774617067833645,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,4.475,4.437,443638.49,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.893455438909985,0.9556313993174222,-7.408180300500826,-1.9013928808312937,-1.158387168634431,7.8774617067833645,,
